"utc_date","local_date","exp_id","exp_ver","id","prolific_id","browser","task","task_ver","gorilla_counterbalance","trial_row","screen_name","zone_type","rt","response","attempt","accuracy","dishonest","display","counterbalance_order","condition","event_name","seq_pos","correct","test_rep"
"19/07/2021 19:48:09","19/07/2021 14:48:08",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",32,"Screen 1","response_keyboard",215,2,1,1,0,"test_trial","SS6","pred","pet store.png",5,2,2
"19/07/2021 19:48:10","19/07/2021 14:48:09",56975,3,4297959,"5f57968257f42924fb0f9a15","Firefox 89.0","reminder",2,"SS6",33,"Screen 1","response_keyboard",259,3,1,1,0,"test_trial","SS6","pred","pet store.png",6,3,2
"19/07/2021 20:21:23","19/07/2021 13:21:23",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",20,"Screen 1","response_keyboard",656.600000023842,3,1,1,0,"test_trial","SS3","pred","grocery store.png",1,3,1
"19/07/2021 20:21:24","19/07/2021 13:21:24",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",21,"Screen 1","response_keyboard",240.600000023842,2,1,1,0,"test_trial","SS3","pred","grocery store.png",2,2,1
"19/07/2021 20:21:24","19/07/2021 13:21:25",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",22,"Screen 1","response_keyboard",266.5,4,1,1,0,"test_trial","SS3","pred","grocery store.png",3,4,1
"19/07/2021 20:21:25","19/07/2021 13:21:25",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",23,"Screen 1","response_keyboard",180.600000023842,2,1,1,0,"test_trial","SS3","pred","grocery store.png",4,2,1
"19/07/2021 20:21:26","19/07/2021 13:21:26",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",24,"Screen 1","response_keyboard",138,1,1,1,0,"test_trial","SS3","pred","grocery store.png",5,1,1
"19/07/2021 20:21:26","19/07/2021 13:21:27",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",25,"Screen 1","response_keyboard",103.799999952316,4,1,1,0,"test_trial","SS3","pred","grocery store.png",6,4,1
"19/07/2021 20:21:32","19/07/2021 13:21:32",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",28,"Screen 1","response_keyboard",436.300000011921,3,1,1,0,"test_trial","SS3","pred","grocery store.png",1,3,2
"19/07/2021 20:21:32","19/07/2021 13:21:33",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",29,"Screen 1","response_keyboard",177.800000011921,2,1,1,0,"test_trial","SS3","pred","grocery store.png",2,2,2
"19/07/2021 20:21:33","19/07/2021 13:21:33",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",30,"Screen 1","response_keyboard",130.800000011921,4,1,1,0,"test_trial","SS3","pred","grocery store.png",3,4,2
"19/07/2021 20:21:34","19/07/2021 13:21:34",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",31,"Screen 1","response_keyboard",55.6000000238419,2,1,1,0,"test_trial","SS3","pred","grocery store.png",4,2,2
"19/07/2021 20:21:34","19/07/2021 13:21:35",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",32,"Screen 1","response_keyboard",79.6000000238419,1,1,1,0,"test_trial","SS3","pred","grocery store.png",5,1,2
"19/07/2021 20:21:35","19/07/2021 13:21:35",56975,3,4298202,"5ab5a51be1546900019b59ff","Chrome 91.0.4472.124","reminder",2,"SS3",33,"Screen 1","response_keyboard",20.3000000119209,4,1,1,0,"test_trial","SS3","pred","grocery store.png",6,4,2
"19/07/2021 20:39:42","19/07/2021 13:39:42",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",20,"Screen 1","response_keyboard",2342.09999999776,3,1,1,0,"test_trial","SS7","pred","grocery store.png",1,3,1
"19/07/2021 20:39:43","19/07/2021 13:39:43",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",21,"Screen 1","response_keyboard",642,2,1,1,0,"test_trial","SS7","pred","grocery store.png",2,2,1
"19/07/2021 20:39:45","19/07/2021 13:39:45",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",22,"Screen 1","response_keyboard",1486.69999999925,4,1,1,0,"test_trial","SS7","pred","grocery store.png",3,4,1
"19/07/2021 20:39:46","19/07/2021 13:39:46",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",23,"Screen 1","response_keyboard",711.29999999702,2,1,1,0,"test_trial","SS7","pred","grocery store.png",4,2,1
"19/07/2021 20:39:48","19/07/2021 13:39:48",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",24,"Screen 1","response_keyboard",788,1,1,1,0,"test_trial","SS7","pred","grocery store.png",5,1,1
"19/07/2021 20:39:49","19/07/2021 13:39:49",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",25,"Screen 1","response_keyboard",596.300000000745,4,1,1,0,"test_trial","SS7","pred","grocery store.png",6,4,1
"19/07/2021 20:39:55","19/07/2021 13:39:55",56975,3,4298250,"5caa7f8c0d95570013d82f2f","Chrome 91.0.4472.114","reminder",2,"SS7",28,"Screen 1","response_keyboard",1167.69999999925,3,1,1,0,"test_trial","SS7","pred","grocery store.png",1,3,2
